workerid,proliferate.condition,accuracy,category,cond,conj1,conj1_num,conj2,conj2_num,dataType,internal_node_id,item,response,rt,stimulus,text,time_elapsed,trial_index,trial_type,error
1671,Main,,,PS,those tailors,P,Thomas,S,Critical,0.0-2.0-0.5,19,['is'],,,"Either those tailors or Thomas %is,are% sewing the dresses.",29944,7,cloze,
1671,Main,,,S,Andy,S,,,Filler,0.0-2.0-0.6,69,['is'],,,"Andy %is,are% capturing the wildlife in photographs.",33162,8,cloze,
1671,Main,,,SS,Sarah,S,Matt,S,Filler,0.0-2.0-0.7,35,['are'],,,"Both Sarah and Matt %is,are% writing the end-of-year report.",37128,9,cloze,
1671,Main,,,P,those tailors,P,,,Filler,0.0-2.0-0.8,44,['are'],,,"Those tailors %is,are% sewing the dresses.",39851,10,cloze,
1671,Main,,,PS,those statisticians,P,Krishna,S,Critical,0.0-2.0-0.9,12,['is'],,,"Either those statisticians or Krishna %is,are% analyzing the market trends.",42745,11,cloze,
1671,Main,,,SS,Zeynab,S,Emma,S,Critical,0.0-2.0-0.10,14,['is'],,,"Either Zeynab or Emma %is,are% proofreading the manuscripts.",45029,12,cloze,
1671,Main,,,P,these architects,P,,,Filler,0.0-2.0-0.11,38,['are'],,,"These architects %is,are% designing the building's layout.",47867,13,cloze,
1671,Main,,,P,these photographers,P,,,Filler,0.0-2.0-0.12,41,['are'],,,"These photographers %is,are% recording the solar eclipse.",51509,14,cloze,
1671,Main,,,PP,those trainers,P,those athletes,P,Critical,0.0-2.0-0.13,23,['are'],,,"Either those trainers or those athletes %is,are% working out at the gym.",54310,15,cloze,
1671,Main,,,S,Pedro,S,,,Filler,0.0-2.0-0.14,53,['is'],,,"Pedro %is,are% editing the academic journal.",56225,16,cloze,
1671,Main,,,SS,Juan,S,Antonio,S,Critical,0.0-2.0-0.15,11,['is'],,,"Either Juan or Antonio %is,are% making the admission decisions.",57996,17,cloze,
1671,Main,,,S,Zeynab,S,,,Filler,0.0-2.0-0.16,54,['is'],,,"Zeynab %is,are% caring for the garden.",60111,18,cloze,
1671,Main,,,PP,these professors,P,those students,P,Critical,0.0-2.0-0.17,2,['are'],,,"Either these professors or those students %is,are% drafting the important email.",62712,19,cloze,
1671,Main,,,S,Jimmy,S,,,Filler,0.0-2.0-0.18,61,['is'],,,"Jimmy %is,are% fertilizing the fields.",65497,20,cloze,
1671,Main,,,P,those kids,P,,,Filler,0.0-2.0-0.19,43,['are'],,,"Those kids %is,are% building the tree house.",68027,21,cloze,
1671,Main,,,S,Hasan,S,,,Filler,0.0-2.0-0.20,65,['is'],,,"Hasan %is,are% decorating the gallery.",69878,22,cloze,
1671,Main,,,PP,those police officers,P,those detectives,P,Filler,0.0-2.0-0.21,28,['are'],,,"Both those police officers and those detectives %is,are% investigating the crime scene.",72488,23,cloze,
1671,Main,,,SS,Bill,S,Kim,S,Critical,0.0-2.0-0.22,17,['is'],,,"Either Bill or Kim %is,are% attending to the patients.",74199,24,cloze,
1671,Main,,,S,Lydia,S,,,Filler,0.0-2.0-0.23,67,['is'],,,"Lydia %is,are% tailoring the costumes.",76183,25,cloze,
1671,Main,,,SS,Fatima,S,Lucas,S,Critical,0.0-2.0-0.24,7,['is'],,,"Either Fatima or Lucas %is,are% conducting the experiments.",78660,26,cloze,
1671,Main,,,P,those farmers,P,,,Filler,0.0-2.0-0.25,47,['are'],,,"Those farmers %is,are% tending to the crops.",80839,27,cloze,
1671,Main,,,SS,Mateo,S,Lin,S,Critical,0.0-2.0-0.26,13,['is'],,,"Either Mateo or Lin %is,are% designing the building's layout.",85317,28,cloze,
1671,Main,,,S,Hank,S,,,Filler,0.0-2.0-0.27,73,['is'],,,"Hank %is,are% constructing the playground.",87678,29,cloze,
1671,Main,,,P,those painters,P,,,Filler,0.0-2.0-0.28,46,['are'],,,"Those painters %is,are% using the art studio.",90024,30,cloze,
1671,Main,,,PP,these girls,P,those boys,P,Filler,0.0-2.0-0.29,26,['are'],,,"Both these girls and those boys %is,are% interviewing the movie star.",92476,31,cloze,
1671,Main,,,SP,Brian,S,those designers,P,Critical,0.0-2.0-0.30,9,['are'],,,"Either Brian or those designers %is,are% creating the fashion collection.",95172,32,cloze,
1671,Main,,,S,Bill,S,,,Filler,0.0-2.0-0.31,59,['is'],,,"Bill %is,are% planning the conference.",97369,33,cloze,
1671,Main,,,PS,those illustrators,P,Hossein,S,Critical,0.0-2.0-0.32,25,['is'],,,"Either those illustrators or Hossein %is,are% sketching the concept art.",100361,34,cloze,
1671,Main,,,SS,Sarah,S,Matt,S,Critical,0.0-2.0-0.33,10,['is'],,,"Either Sarah or Matt %is,are% writing the end-of-year report.",102526,35,cloze,
1671,Main,,,PS,those designers,P,Brian,S,Filler,0.0-2.0-0.34,34,['are'],,,"Both those designers and Brian %is,are% creating the fashion collection.",104827,36,cloze,
1671,Main,,,PS,those boys,P,John,S,Critical,0.0-2.0-0.35,1,['are'],,,"Either those boys or John %is,are% interviewing the movie star.",107258,37,cloze,
1671,Main,,,PP,these paralegals,P,those lawyers,P,Critical,0.0-2.0-0.36,15,['are'],,,"Either these paralegals or those lawyers %is,are% handling the legal documents.",109755,38,cloze,
1671,Main,,,PS,those electricians,P,Melissa,S,Filler,0.0-2.0-0.37,33,['are'],,,"Both those electricians and Melissa %is,are% fixing the wiring issues.",112118,39,cloze,
1671,Main,,,SS,Melissa,S,Patrick,S,Critical,0.0-2.0-0.38,8,['is'],,,"Either Melissa or Patrick %is,are% fixing the wiring issues.",114146,40,cloze,
1671,Main,,,S,Emma,S,,,Filler,0.0-2.0-0.39,55,['is'],,,"Emma %is,are% resolving the network issues",117408,41,cloze,
1671,Main,,,SP,Jimmy,S,those kids,P,Critical,0.0-2.0-0.40,18,['are'],,,"Either Jimmy or those kids %is,are% building the tree house.",119701,42,cloze,
1671,Main,,,S,Alex,S,,,Filler,0.0-2.0-0.41,58,['is'],,,"Alex %is,are% installing the security system.",121482,43,cloze,
1671,Main,,,S,Yuki,S,,,Filler,0.0-2.0-0.42,66,['is'],,,"Yuki %is,are% evaluating the scholarship applications.",123581,44,cloze,
1671,Main,,,S,Peter,S,,,Filler,0.0-2.0-0.43,56,['is'],,,"Peter %is,are% composing the annual report.",127440,45,cloze,
1671,Main,,,S,Liam,S,,,Filler,0.0-2.0-0.44,68,['is'],,,"Liam %is,are% solving the mystery case.",131737,46,cloze,
1671,Main,,,S,Lin,S,,,Filler,0.0-2.0-0.45,51,['is'],,,"Lin %is,are% reviewing the project proposals.",134593,47,cloze,
1671,Main,,,P,those lawyers,P,,,Filler,0.0-2.0-0.46,40,['are'],,,"Those lawyers %is,are% handling the legal documents.",137477,48,cloze,
1671,Main,,,SP,Hanako,S,those mechanics,P,Filler,0.0-2.0-0.47,29,['are'],,,"Both Hanako and those mechanics %is,are% repairing the truck engine.",140431,49,cloze,
1671,Main,,,S,Ali,S,,,Filler,0.0-2.0-0.48,72,['is'],,,"Ali %is,are% cooking the festive meal.",142460,50,cloze,
1671,Main,,,P,those volunteers,P,,,Filler,0.0-2.0-0.49,45,['are'],,,"Those volunteers %is,are% sorting the books.",144956,51,cloze,
1671,Main,,,SS,Krishna,S,Amir,S,Filler,0.0-2.0-0.50,37,['are'],,,"Both Krishna and Amir %is,are% analyzing the market trends.",147714,52,cloze,
1671,Main,,,P,those editors,P,,,Filler,0.0-2.0-0.51,39,['are'],,,"Those editors %is,are% proofreading the manuscripts.",150219,53,cloze,
1671,Main,,,SP,Lisa,S,those children,P,Filler,0.0-2.0-0.52,30,['are'],,,"Both Lisa and those children %is,are% preparing dinner.",152584,54,cloze,
1671,Main,,,P,those parents,P,,,Filler,0.0-2.0-0.53,49,['are'],,,"Those parents %is,are% taking care of the babies.",155334,55,cloze,
1671,Main,,,S,Kim,S,,,Filler,0.0-2.0-0.54,60,['is'],,,"Kim %is,are% cataloging the library collection.",157848,56,cloze,
1671,Main,,,SP,Hasan,S,those volunteers,P,Critical,0.0-2.0-0.55,20,['are'],,,"Either Hasan or those volunteers %is,are% sorting the books.",161001,57,cloze,
1671,Main,,,PS,those parents,P,Hank,S,Critical,0.0-2.0-0.56,24,['are'],,,"Either those parents or Hank %is,are% taking care of the babies.",165062,58,cloze,
1671,Main,,,P,those nurses,P,,,Filler,0.0-2.0-0.57,42,['are'],,,"Those nurses %is,are% attending to the patients.",167688,59,cloze,
1671,Main,,,S,Noah,S,,,Filler,0.0-2.0-0.58,57,['is'],,,"Noah %is,are% servicing the air conditioning units.",170140,60,cloze,
1671,Main,,,SS,Juan,S,Antonio,S,Filler,0.0-2.0-0.59,36,['are'],,,"Both Juan and Antonio %is,are% making the admission decisions.",172829,61,cloze,
1671,Main,,,S,Ellen,S,,,Filler,0.0-2.0-0.60,71,['is'],,,"Ellen %is,are% renovating the historic building.",175933,62,cloze,
1671,Main,,,S,Carlos,S,,,Filler,0.0-2.0-0.61,62,['is'],,,"Carlos %is,are% painting the mural.",178245,63,cloze,
1671,Main,,,P,those athletes,P,,,Filler,0.0-2.0-0.62,48,['are'],,,"Those athletes %is,are% working out at the gym.",180820,64,cloze,
1671,Main,,,SS,Harry,S,Ahmad,S,Critical,0.0-2.0-0.63,3,['is'],,,"Either Harry or Ahmad %is,are% investigating the crime scene.",183472,65,cloze,
1671,Main,,,PS,those plumbers,P,David,S,Critical,0.0-2.0-0.64,6,['are'],,,"Either those plumbers or David %is,are% fixing the leaking pipe.",185729,66,cloze,
1671,Main,,,S,Joey,S,,,Filler,0.0-2.0-0.65,70,['is'],,,"Joey %is,are% developing the game software.",187599,67,cloze,
1671,Main,,,SP,Alex,S,these photographers,P,Critical,0.0-2.0-0.66,16,['are'],,,"Either Alex or these photographers %is,are% recording the solar eclipse.",189822,68,cloze,
1671,Main,,,SP,Lydia,S,those painters,P,Critical,0.0-2.0-0.67,21,['are'],,,"Either Lydia or those painters %is,are% using the art studio.",191990,69,cloze,
1671,Main,,,SP,David,S,those plumbers,P,Filler,0.0-2.0-0.68,31,['are'],,,"Both David and those plumbers %is,are% fixing the leaking pipe.",194220,70,cloze,
1671,Main,,,SS,Andy,S,Joey,S,Critical,0.0-2.0-0.69,22,['is'],,,"Either Andy or Joey %is,are% tending to the crops.",196197,71,cloze,
1671,Main,,,PS,these research assistants,P,Fatima,S,Filler,0.0-2.0-0.70,32,['are'],,,"Both these research assistants and Fatima %is,are% conducting the experiments.",198806,72,cloze,
1671,Main,,,SS,Lisa,S,George,S,Critical,0.0-2.0-0.71,5,['is'],,,"Either Lisa or George %is,are% preparing dinner.",201063,73,cloze,
1671,Main,,,S,Thomas,S,,,Filler,0.0-2.0-0.72,63,['is'],,,"Thomas %is,are% training at the sports center.",203048,74,cloze,
1671,Main,[],demographics,,,,,,,0.0-3.0,,"{'age': '24', 'P0_Q0': None, 'enjoy': 'An average experiment', 'gender': 'Female', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': 'Yes', 'education': 'Graduated college', 'other-language': ''}",19657,,,222865,75,survey,
1671,Main,,thanks,,,,,,,0.0-4.0,,0,1543,Thank you for your time! Please click 'Continue' and then wait a moment until you're directed back to Prolific.<br><br>,,224416,76,html-button-response,
1659,Main,,irb,,,,,,,0.0-0.0,,0,5129,"<p><font size=""3"">We invite you to participate in a research study on language production and comprehension. Your experimenter will ask you to do a linguistic task such as reading sentences or words, naming pictures or describing scenes, making up sentences of your own, or participating in a simple language game. <br><br>There are no risks or benefits of any kind involved in this study. <br><br>You will be paid for your participation at the posted rate.<br><br>If you have read this form and have decided to participate in this experiment, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at anytime without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to do particular tasks. Your individual privacy will be maintained in all published and written data resulting from the study. You may print this form for your records.<br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Meghan Sumner at (650)-725-9336. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650)-723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA.<br><br>If you agree to participate, please proceed to the study tasks.</font></p>",,5135,0,html-button-response,
1659,Main,,instructions,,,,,,,0.0-1.0,, ,7840,"In this experiment, you will read a series of sentences and will be asked to indicate the word which best completes it.<br><br><strong>Please type the word 'is' or 'are' in the blank.</strong> <br><br>If you're unsure about your choice, follow your first instinct.<br><br>When you're ready to begin, press the space bar.",,12977,1,html-keyboard-response,
1659,Main,,,PS,those nurses,P,Bill,S,Critical,0.0-2.0-0.0,17,['are'],,,"Either those nurses or Bill %is,are% attending to the patients.",18359,2,cloze,
1659,Main,,,SS,Juan,S,Antonio,S,Filler,0.0-2.0-0.1,36,['are'],,,"Both Juan and Antonio %is,are% making the admission decisions.",21349,3,cloze,
1659,Main,,,S,Noah,S,,,Filler,0.0-2.0-0.2,57,['is'],,,"Noah %is,are% servicing the air conditioning units.",23205,4,cloze,
1659,Main,,,P,those farmers,P,,,Filler,0.0-2.0-0.3,47,['are'],,,"Those farmers %is,are% tending to the crops.",25029,5,cloze,
1659,Main,,,S,Hank,S,,,Filler,0.0-2.0-0.4,73,['is'],,,"Hank %is,are% constructing the playground.",27135,6,cloze,
1659,Main,,,P,those painters,P,,,Filler,0.0-2.0-0.5,46,['are'],,,"Those painters %is,are% using the art studio.",29344,7,cloze,
1659,Main,,,SP,Ellen,S,those athletes,P,Critical,0.0-2.0-0.6,23,['are'],,,"Either Ellen or those athletes %is,are% working out at the gym.",31993,8,cloze,
1659,Main,,,S,Ellen,S,,,Filler,0.0-2.0-0.7,71,['is'],,,"Ellen %is,are% renovating the historic building.",33708,9,cloze,
1659,Main,,,SP,David,S,those plumbers,P,Filler,0.0-2.0-0.8,31,['are'],,,"Both David and those plumbers %is,are% fixing the leaking pipe.",35792,10,cloze,
1659,Main,,,SP,Juan,S,these teachers,P,Critical,0.0-2.0-0.9,11,['are'],,,"Either Juan or these teachers %is,are% making the admission decisions.",37661,11,cloze,
1659,Main,,,P,these photographers,P,,,Filler,0.0-2.0-0.10,41,['are'],,,"These photographers %is,are% recording the solar eclipse.",39673,12,cloze,
1659,Main,,,PS,these research assistants,P,Fatima,S,Filler,0.0-2.0-0.11,32,['are'],,,"Both these research assistants and Fatima %is,are% conducting the experiments.",41715,13,cloze,
1659,Main,,,S,Hasan,S,,,Filler,0.0-2.0-0.12,65,['is'],,,"Hasan %is,are% decorating the gallery.",45075,14,cloze,
1659,Main,,,PS,these architects,P,Mateo,S,Critical,0.0-2.0-0.13,13,['are'],,,"Either these architects or Mateo %is,are% designing the building's layout.",48387,15,cloze,
1659,Main,,,PS,those lawyers,P,Peter,S,Critical,0.0-2.0-0.14,15,['are'],,,"Either those lawyers or Peter %is,are% handling the legal documents.",50174,16,cloze,
1659,Main,,,S,Carlos,S,,,Filler,0.0-2.0-0.15,62,['is'],,,"Carlos %is,are% painting the mural.",52258,17,cloze,
1659,Main,,,S,Andy,S,,,Filler,0.0-2.0-0.16,69,['is'],,,"Andy %is,are% capturing the wildlife in photographs.",54000,18,cloze,
1659,Main,,,S,Ali,S,,,Filler,0.0-2.0-0.17,72,['is'],,,"Ali %is,are% cooking the festive meal.",55762,19,cloze,
1659,Main,,,PP,these professors,P,those students,P,Filler,0.0-2.0-0.18,27,['are'],,,"Both these professors and those students %is,are% drafting the important email.",57446,20,cloze,
1659,Main,,,S,Thomas,S,,,Filler,0.0-2.0-0.19,63,['is'],,,"Thomas %is,are% training at the sports center.",59560,21,cloze,
1659,Main,,,PP,these professors,P,those students,P,Critical,0.0-2.0-0.20,2,['are'],,,"Either these professors or those students %is,are% drafting the important email.",61521,22,cloze,
1659,Main,,,S,Jimmy,S,,,Filler,0.0-2.0-0.21,61,['is'],,,"Jimmy %is,are% fertilizing the fields.",63351,23,cloze,
1659,Main,,,SP,Hossein,S,those illustrators,P,Critical,0.0-2.0-0.22,25,['are'],,,"Either Hossein or those illustrators %is,are% sketching the concept art.",64801,24,cloze,
1659,Main,,,PS,those designers,P,Brian,S,Filler,0.0-2.0-0.23,34,['are'],,,"Both those designers and Brian %is,are% creating the fashion collection.",66165,25,cloze,
1659,Main,,,PP,the team of police officers,P,those detectives,P,Critical,0.0-2.0-0.24,3,['are'],,,"Either the team of police officers or those detectives %is,are% investigating the crime scene.",67697,26,cloze,
1659,Main,,,SP,Hasan,S,those volunteers,P,Critical,0.0-2.0-0.25,20,['are'],,,"Either Hasan or those volunteers %is,are% sorting the books.",69323,27,cloze,
1659,Main,,,PS,those boys,P,John,S,Critical,0.0-2.0-0.26,1,['are'],,,"Either those boys or John %is,are% interviewing the movie star.",71664,28,cloze,
1659,Main,,,S,Liam,S,,,Filler,0.0-2.0-0.27,68,['is'],,,"Liam %is,are% solving the mystery case.",73786,29,cloze,
1659,Main,,,SS,Sarah,S,Matt,S,Filler,0.0-2.0-0.28,35,['are'],,,"Both Sarah and Matt %is,are% writing the end-of-year report.",75221,30,cloze,
1659,Main,,,P,those volunteers,P,,,Filler,0.0-2.0-0.29,45,['are'],,,"Those volunteers %is,are% sorting the books.",76620,31,cloze,
1659,Main,,,S,Lin,S,,,Filler,0.0-2.0-0.30,51,['is'],,,"Lin %is,are% reviewing the project proposals.",78314,32,cloze,
1659,Main,,,S,Pedro,S,,,Filler,0.0-2.0-0.31,53,['is'],,,"Pedro %is,are% editing the academic journal.",80008,33,cloze,
1659,Main,,,PP,these fashion designers,P,those tailors,P,Critical,0.0-2.0-0.32,19,['are'],,,"Either these fashion designers or those tailors %is,are% sewing the dresses.",81431,34,cloze,
1659,Main,,,SS,Melissa,S,Patrick,S,Critical,0.0-2.0-0.33,8,['are'],,,"Either Melissa or Patrick %is,are% fixing the wiring issues.",83162,35,cloze,
1659,Main,,,P,those athletes,P,,,Filler,0.0-2.0-0.34,48,['are'],,,"Those athletes %is,are% working out at the gym.",85282,36,cloze,
1659,Main,,,SS,Krishna,S,Amir,S,Filler,0.0-2.0-0.35,37,['are'],,,"Both Krishna and Amir %is,are% analyzing the market trends.",86738,37,cloze,
