workerid,proliferate.condition,accuracy,category,cond,conj1,conj1_num,conj2,conj2_num,dataType,internal_node_id,item,response,rt,stimulus,text,time_elapsed,trial_index,trial_type,error
1715,Main,,,PP,those economists,P,those statisticians,P,Critical,0.0-2.0-0.8,12,['are'],,,"Either those economists or those statisticians %is,are% analyzing the market trends.",98885,10,cloze,
1715,Main,,,S,Pedro,S,,,Filler,0.0-2.0-0.9,53,['is'],,,"Pedro %is,are% editing the academic journal.",103411,11,cloze,
1715,Main,,,P,those painters,P,,,Filler,0.0-2.0-0.10,46,['are'],,,"Those painters %is,are% using the art studio.",315517,12,cloze,
1715,Main,,,PS,those children,P,Lisa,S,Critical,0.0-2.0-0.11,5,['are'],,,"Either those children or Lisa %is,are% preparing dinner.",325023,13,cloze,
1715,Main,,,S,Hank,S,,,Filler,0.0-2.0-0.12,73,['is'],,,"Hank %is,are% constructing the playground.",352841,14,cloze,
1715,Main,,,P,those volunteers,P,,,Filler,0.0-2.0-0.13,45,['are'],,,"Those volunteers %is,are% sorting the books.",358702,15,cloze,
1715,Main,,,PP,these girls,P,those boys,P,Filler,0.0-2.0-0.14,26,['are'],,,"Both these girls and those boys %is,are% interviewing the movie star.",364715,16,cloze,
1715,Main,,,P,those farmers,P,,,Filler,0.0-2.0-0.15,47,['are'],,,"Those farmers %is,are% tending to the crops.",426772,17,cloze,
1715,Main,,,PP,those babysitters,P,those parents,P,Critical,0.0-2.0-0.16,24,['are'],,,"Either those babysitters or those parents %is,are% taking care of the babies.",432190,18,cloze,
1715,Main,,,PS,those electricians,P,Melissa,S,Filler,0.0-2.0-0.17,33,['are'],,,"Both those electricians and Melissa %is,are% fixing the wiring issues.",438707,19,cloze,
1715,Main,,,SS,Lydia,S,Liam,S,Critical,0.0-2.0-0.18,21,['are'],,,"Either Lydia or Liam %is,are% using the art studio.",447527,20,cloze,
1715,Main,,,S,Carlos,S,,,Filler,0.0-2.0-0.19,62,['is'],,,"Carlos %is,are% painting the mural.",452461,21,cloze,
1715,Main,,,S,Emma,S,,,Filler,0.0-2.0-0.20,55,['is'],,,"Emma %is,are% resolving the network issues",456901,22,cloze,
1715,Main,,,PS,those designers,P,Brian,S,Critical,0.0-2.0-0.21,9,['are'],,,"Either those designers or Brian %is,are% creating the fashion collection.",462585,23,cloze,
1715,Main,,,PS,these teachers,P,Juan,S,Critical,0.0-2.0-0.22,11,['are'],,,"Either these teachers or Juan %is,are% making the admission decisions.",471885,24,cloze,
1715,Main,,,SP,David,S,those plumbers,P,Filler,0.0-2.0-0.23,31,['are'],,,"Both David and those plumbers %is,are% fixing the leaking pipe.",476457,25,cloze,
1715,Main,,,PP,these paralegals,P,those lawyers,P,Critical,0.0-2.0-0.24,15,['are'],,,"Either these paralegals or those lawyers %is,are% handling the legal documents.",480788,26,cloze,
1715,Main,,,S,Ellen,S,,,Filler,0.0-2.0-0.25,71,['is'],,,"Ellen %is,are% renovating the historic building.",486210,27,cloze,
1715,Main,,,SS,Juan,S,Antonio,S,Filler,0.0-2.0-0.26,36,['are'],,,"Both Juan and Antonio %is,are% making the admission decisions.",491153,28,cloze,
1715,Main,,,PS,those volunteers,P,Hasan,S,Critical,0.0-2.0-0.27,20,['are'],,,"Either those volunteers or Hasan %is,are% sorting the books.",495505,29,cloze,
1715,Main,,,SS,Andy,S,Joey,S,Critical,0.0-2.0-0.28,22,['are'],,,"Either Andy or Joey %is,are% tending to the crops.",500340,30,cloze,
1715,Main,,,SP,Harry,S,those detectives,P,Critical,0.0-2.0-0.29,3,['are'],,,"Either Harry or those detectives %is,are% investigating the crime scene.",504846,31,cloze,
1715,Main,,,SS,Jimmy,S,Carlos,S,Critical,0.0-2.0-0.30,18,['are'],,,"Either Jimmy or Carlos %is,are% building the tree house.",510803,32,cloze,
1715,Main,,,S,Peter,S,,,Filler,0.0-2.0-0.31,56,['is'],,,"Peter %is,are% composing the annual report.",515401,33,cloze,
1715,Main,,,S,Kim,S,,,Filler,0.0-2.0-0.32,60,['is'],,,"Kim %is,are% cataloging the library collection.",518708,34,cloze,
1715,Main,,,S,Alex,S,,,Filler,0.0-2.0-0.33,58,['is'],,,"Alex %is,are% installing the security system.",522354,35,cloze,
1715,Main,,,P,those athletes,P,,,Filler,0.0-2.0-0.34,48,['are'],,,"Those athletes %is,are% working out at the gym.",526302,36,cloze,
1715,Main,,,S,Joey,S,,,Filler,0.0-2.0-0.35,70,['is'],,,"Joey %is,are% developing the game software.",529597,37,cloze,
1715,Main,,,S,Thomas,S,,,Filler,0.0-2.0-0.36,63,['is'],,,"Thomas %is,are% training at the sports center.",533344,38,cloze,
1715,Main,,,S,Lin,S,,,Filler,0.0-2.0-0.37,51,['is'],,,"Lin %is,are% reviewing the project proposals.",536875,39,cloze,
1715,Main,,,P,those parents,P,,,Filler,0.0-2.0-0.38,49,['are'],,,"Those parents %is,are% taking care of the babies.",566925,40,cloze,
1715,Main,,,PP,these surgeons,P,those nurses,P,Critical,0.0-2.0-0.39,17,['are'],,,"Either these surgeons or those nurses %is,are% attending to the patients.",572170,41,cloze,
1715,Main,,,PS,those designers,P,Brian,S,Filler,0.0-2.0-0.40,34,['are'],,,"Both those designers and Brian %is,are% creating the fashion collection.",582123,42,cloze,
1715,Main,,,SP,Hanako,S,those mechanics,P,Filler,0.0-2.0-0.41,29,['are'],,,"Both Hanako and those mechanics %is,are% repairing the truck engine.",586987,43,cloze,
1715,Main,,,SP,Zeynab,S,those editors,P,Critical,0.0-2.0-0.42,14,['are'],,,"Either Zeynab or those editors %is,are% proofreading the manuscripts.",592416,44,cloze,
1715,Main,,,S,Liam,S,,,Filler,0.0-2.0-0.43,68,['is'],,,"Liam %is,are% solving the mystery case.",596461,45,cloze,
1715,Main,,,S,Lydia,S,,,Filler,0.0-2.0-0.44,67,['is'],,,"Lydia %is,are% tailoring the costumes.",602980,46,cloze,
1715,Main,,,PP,those police officers,P,those detectives,P,Filler,0.0-2.0-0.45,28,['are'],,,"Both those police officers and those detectives %is,are% investigating the crime scene.",608108,47,cloze,
1715,Main,,,PS,those tailors,P,Thomas,S,Critical,0.0-2.0-0.46,19,['are'],,,"Either those tailors or Thomas %is,are% sewing the dresses.",613185,48,cloze,
1715,Main,,,S,Ali,S,,,Filler,0.0-2.0-0.47,72,['is'],,,"Ali %is,are% cooking the festive meal.",616725,49,cloze,
1715,Main,,,S,Zeynab,S,,,Filler,0.0-2.0-0.48,54,['is'],,,"Zeynab %is,are% caring for the garden.",620008,50,cloze,
1715,Main,,,P,those tailors,P,,,Filler,0.0-2.0-0.49,44,['is'],,,"Those tailors %is,are% sewing the dresses.",623699,51,cloze,
1715,Main,,,PP,these housekeepers,P,those plumbers,P,Critical,0.0-2.0-0.50,6,['are'],,,"Either these housekeepers or those plumbers %is,are% fixing the leaking pipe.",660430,52,cloze,
1715,Main,,,SP,Alex,S,these photographers,P,Critical,0.0-2.0-0.51,16,['are'],,,"Either Alex or these photographers %is,are% recording the solar eclipse.",672427,53,cloze,
1715,Main,,,P,these architects,P,,,Filler,0.0-2.0-0.52,38,['are'],,,"These architects %is,are% designing the building's layout.",676534,54,cloze,
1715,Main,,,P,those lawyers,P,,,Filler,0.0-2.0-0.53,40,['are'],,,"Those lawyers %is,are% handling the legal documents.",679810,55,cloze,
1715,Main,,,S,Bill,S,,,Filler,0.0-2.0-0.54,59,['is'],,,"Bill %is,are% planning the conference.",682810,56,cloze,
1715,Main,,,SS,Melissa,S,Patrick,S,Critical,0.0-2.0-0.55,8,['are'],,,"Either Melissa or Patrick %is,are% fixing the wiring issues.",686577,57,cloze,
1715,Main,,,PS,those boys,P,John,S,Critical,0.0-2.0-0.56,1,['are'],,,"Either those boys or John %is,are% interviewing the movie star.",728216,58,cloze,
1715,Main,,,S,Maria,S,,,Filler,0.0-2.0-0.57,64,['is'],,,"Maria %is,are% producing the documentary film.",731387,59,cloze,
1715,Main,,,SP,Hossein,S,those illustrators,P,Critical,0.0-2.0-0.58,25,['are'],,,"Either Hossein or those illustrators %is,are% sketching the concept art.",809793,60,cloze,
1715,Main,,,PP,those managers,P,those staff members,P,Critical,0.0-2.0-0.59,10,['are'],,,"Either those managers or those staff members %is,are% writing the end-of-year report.",813545,61,cloze,
1715,Main,,,S,Hasan,S,,,Filler,0.0-2.0-0.60,65,['is'],,,"Hasan %is,are% decorating the gallery.",816568,62,cloze,
1715,Main,,,S,Elias,S,,,Filler,0.0-2.0-0.61,52,['is'],,,"Elias %is,are% leading the scientific research.",819800,63,cloze,
1715,Main,,,P,those kids,P,,,Filler,0.0-2.0-0.62,43,['are'],,,"Those kids %is,are% building the tree house.",823373,64,cloze,
1715,Main,,,SP,Lisa,S,those children,P,Filler,0.0-2.0-0.63,30,['are'],,,"Both Lisa and those children %is,are% preparing dinner.",827026,65,cloze,
1715,Main,,,PS,those mechanics,P,Hanako,S,Critical,0.0-2.0-0.64,4,['are'],,,"Either those mechanics or Hanako %is,are% repairing the truck engine.",835739,66,cloze,
1715,Main,,,SS,Krishna,S,Amir,S,Filler,0.0-2.0-0.65,37,['are'],,,"Both Krishna and Amir %is,are% analyzing the market trends.",839551,67,cloze,
1715,Main,,,PP,these professors,P,those students,P,Filler,0.0-2.0-0.66,27,['are'],,,"Both these professors and those students %is,are% drafting the important email.",843281,68,cloze,
1715,Main,,,SS,William,S,Jackie,S,Critical,0.0-2.0-0.67,2,['are'],,,"Either William or Jackie %is,are% drafting the important email.",847944,69,cloze,
1715,Main,,,S,Noah,S,,,Filler,0.0-2.0-0.68,57,['is'],,,"Noah %is,are% servicing the air conditioning units.",854790,70,cloze,
1715,Main,,,PS,those athletes,P,Ellen,S,Critical,0.0-2.0-0.69,23,['are'],,,"Either those athletes or Ellen %is,are% working out at the gym.",859629,71,cloze,
1715,Main,,,P,these photographers,P,,,Filler,0.0-2.0-0.70,41,['are'],,,"These photographers %is,are% recording the solar eclipse.",863171,72,cloze,
1715,Main,,,P,those nurses,P,,,Filler,0.0-2.0-0.71,42,['are'],,,"Those nurses %is,are% attending to the patients.",892756,73,cloze,
1715,Main,,,SS,Mateo,S,Lin,S,Critical,0.0-2.0-0.72,13,['are'],,,"Either Mateo or Lin %is,are% designing the building's layout.",902750,74,cloze,
1715,Main,[],demographics,,,,,,,0.0-3.0,,"{'age': '55', 'P0_Q0': None, 'enjoy': 'Better than the average experiment', 'gender': 'Male', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': 'Thank you!', 'language': 'Yes', 'education': 'Graduated high school', 'other-language': 'spanish'}",40889,,,943881,75,survey,
1715,Main,,thanks,,,,,,,0.0-4.0,,0,2561,Thank you for your time! Please click 'Continue' and then wait a moment until you're directed back to Prolific.<br><br>,,946452,76,html-button-response,
1676,Main,,irb,,,,,,,0.0-0.0,,0,6900,"<p><font size=""3"">We invite you to participate in a research study on language production and comprehension. Your experimenter will ask you to do a linguistic task such as reading sentences or words, naming pictures or describing scenes, making up sentences of your own, or participating in a simple language game. <br><br>There are no risks or benefits of any kind involved in this study. <br><br>You will be paid for your participation at the posted rate.<br><br>If you have read this form and have decided to participate in this experiment, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at anytime without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to do particular tasks. Your individual privacy will be maintained in all published and written data resulting from the study. You may print this form for your records.<br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Meghan Sumner at (650)-725-9336. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650)-723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA.<br><br>If you agree to participate, please proceed to the study tasks.</font></p>",,7038,0,html-button-response,
1676,Main,,instructions,,,,,,,0.0-1.0,, ,7195,"In this experiment, you will read a series of sentences and will be asked to indicate the word which best completes it.<br><br><strong>Please type the word 'is' or 'are' in the blank.</strong> <br><br>If you're unsure about your choice, follow your first instinct.<br><br>When you're ready to begin, press the space bar.",,14234,1,html-keyboard-response,
1676,Main,,,P,those tailors,P,,,Filler,0.0-2.0-0.0,44,['are'],,,"Those tailors %is,are% sewing the dresses.",16724,2,cloze,
1676,Main,,,P,those kids,P,,,Filler,0.0-2.0-0.1,43,['are'],,,"Those kids %is,are% building the tree house.",18422,3,cloze,
1676,Main,,,P,those athletes,P,,,Filler,0.0-2.0-0.2,48,['are'],,,"Those athletes %is,are% working out at the gym.",20031,4,cloze,
1676,Main,,,S,Mateo,S,,,Filler,0.0-2.0-0.3,50,['is'],,,"Mateo %is,are% organizing the charity event.",21729,5,cloze,
1676,Main,,,P,these architects,P,,,Filler,0.0-2.0-0.4,38,['are'],,,"These architects %is,are% designing the building's layout.",23428,6,cloze,
1676,Main,,,SP,Hossein,S,those illustrators,P,Critical,0.0-2.0-0.5,25,['are'],,,"Either Hossein or those illustrators %is,are% sketching the concept art.",28263,7,cloze,
1676,Main,,,P,those lawyers,P,,,Filler,0.0-2.0-0.6,40,['are'],,,"Those lawyers %is,are% handling the legal documents.",30386,8,cloze,
1676,Main,,,PP,those sculptors,P,those painters,P,Critical,0.0-2.0-0.7,21,['are'],,,"Either those sculptors or those painters %is,are% using the art studio.",32468,9,cloze,
1676,Main,,,S,Noah,S,,,Filler,0.0-2.0-0.8,57,['is'],,,"Noah %is,are% servicing the air conditioning units.",34165,10,cloze,
1676,Main,,,PS,those athletes,P,Ellen,S,Critical,0.0-2.0-0.9,23,['are'],,,"Either those athletes or Ellen %is,are% working out at the gym.",35481,11,cloze,
1676,Main,,,S,Ellen,S,,,Filler,0.0-2.0-0.10,71,['is'],,,"Ellen %is,are% renovating the historic building.",37792,12,cloze,
1676,Main,,,PS,those electricians,P,Melissa,S,Filler,0.0-2.0-0.11,33,['are'],,,"Both those electricians and Melissa %is,are% fixing the wiring issues.",40054,13,cloze,
1676,Main,,,S,Hasan,S,,,Filler,0.0-2.0-0.12,65,['is'],,,"Hasan %is,are% decorating the gallery.",43009,14,cloze,
1676,Main,,,PS,those editors,P,Zeynab,S,Critical,0.0-2.0-0.13,14,['are'],,,"Either those editors or Zeynab %is,are% proofreading the manuscripts.",46065,15,cloze,
1676,Main,,,S,Elias,S,,,Filler,0.0-2.0-0.14,52,['is'],,,"Elias %is,are% leading the scientific research.",47633,16,cloze,
1676,Main,,,S,Thomas,S,,,Filler,0.0-2.0-0.15,63,['is'],,,"Thomas %is,are% training at the sports center.",49234,17,cloze,
1676,Main,,,S,Alex,S,,,Filler,0.0-2.0-0.16,58,['is'],,,"Alex %is,are% installing the security system.",50646,18,cloze,
1676,Main,,,SP,Alex,S,these photographers,P,Critical,0.0-2.0-0.17,16,['are'],,,"Either Alex or these photographers %is,are% recording the solar eclipse.",53351,19,cloze,
1676,Main,,,PP,these professors,P,those students,P,Critical,0.0-2.0-0.18,2,['are'],,,"Either these professors or those students %is,are% drafting the important email.",55097,20,cloze,
1676,Main,,,SP,Brian,S,those designers,P,Critical,0.0-2.0-0.19,9,['are'],,,"Either Brian or those designers %is,are% creating the fashion collection.",56706,21,cloze,
1676,Main,,,SS,Sarah,S,Matt,S,Critical,0.0-2.0-0.20,10,['are'],,,"Either Sarah or Matt %is,are% writing the end-of-year report.",58421,22,cloze,
1676,Main,,,S,Lin,S,,,Filler,0.0-2.0-0.21,51,['is'],,,"Lin %is,are% reviewing the project proposals.",63283,23,cloze,
1676,Main,,,P,those nurses,P,,,Filler,0.0-2.0-0.22,42,['are'],,,"Those nurses %is,are% attending to the patients.",64950,24,cloze,
1676,Main,,,PP,those economists,P,those statisticians,P,Critical,0.0-2.0-0.23,12,['are'],,,"Either those economists or those statisticians %is,are% analyzing the market trends.",68560,25,cloze,
1676,Main,,,SP,Mateo,S,these architects,P,Critical,0.0-2.0-0.24,13,['are'],,,"Either Mateo or these architects %is,are% designing the building's layout.",71540,26,cloze,
1676,Main,,,S,Hank,S,,,Filler,0.0-2.0-0.25,73,['is'],,,"Hank %is,are% constructing the playground.",73150,27,cloze,
1676,Main,,,S,Peter,S,,,Filler,0.0-2.0-0.26,56,['is'],,,"Peter %is,are% composing the annual report.",75240,28,cloze,
1676,Main,,,SP,David,S,those plumbers,P,Filler,0.0-2.0-0.27,31,['are'],,,"Both David and those plumbers %is,are% fixing the leaking pipe.",77373,29,cloze,
1676,Main,,,PS,these research assistants,P,Fatima,S,Filler,0.0-2.0-0.28,32,['are'],,,"Both these research assistants and Fatima %is,are% conducting the experiments.",79953,30,cloze,
1676,Main,,,SS,Melissa,S,Patrick,S,Critical,0.0-2.0-0.29,8,['is'],,,"Either Melissa or Patrick %is,are% fixing the wiring issues.",84095,31,cloze,
1676,Main,,,SP,Hanako,S,those mechanics,P,Filler,0.0-2.0-0.30,29,['are'],,,"Both Hanako and those mechanics %is,are% repairing the truck engine.",86364,32,cloze,
1676,Main,,,PS,those plumbers,P,David,S,Critical,0.0-2.0-0.31,6,['are'],,,"Either those plumbers or David %is,are% fixing the leaking pipe.",88855,33,cloze,
1676,Main,,,P,those volunteers,P,,,Filler,0.0-2.0-0.32,45,['are'],,,"Those volunteers %is,are% sorting the books.",90660,34,cloze,
1676,Main,,,PP,these girls,P,those boys,P,Filler,0.0-2.0-0.33,26,['are'],,,"Both these girls and those boys %is,are% interviewing the movie star.",93493,35,cloze,
1676,Main,,,S,Emma,S,,,Filler,0.0-2.0-0.34,55,['is'],,,"Emma %is,are% resolving the network issues",94882,36,cloze,
1676,Main,,,S,Zeynab,S,,,Filler,0.0-2.0-0.35,54,['is'],,,"Zeynab %is,are% caring for the garden.",96727,37,cloze,
1676,Main,,,S,Pedro,S,,,Filler,0.0-2.0-0.36,53,['is'],,,"Pedro %is,are% editing the academic journal.",98050,38,cloze,
