experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the surgeon or pathologist	determines	determine	Sing	determine	root	The autos in autopsy, as you know, self – in an autopsy, etymologically speaking, the surgeon or pathologist determines, by actual view or sight rather than by theorizing, what brought the corpse to its present grievous state.	c4-train.00001-of-01024_parsed_xad.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Forklifts , or powered industrial trucks ,	are	be	Plur	tool	cop	Forklifts, or powered industrial trucks, are efficient tools used in moving heavy loads or storing materials, but can wreak havoc.	c4-train.00001-of-01024_parsed_xad.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	Guns or gun	has	have	Sing	have	root	Guns or gun has to show up on the ticket or designation.	c4-train.00001-of-01024_parsed_xad.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	the clothing or objects	continue	continue		continue	acl	Five also is an auspicious number, and represents the desire for the clothing or objects to continue to assume new dimensions in the future.	c4-train.00001-of-01024_parsed_xad.conllu
UNK	False	False	UNK	Not Pronoun	Sing	Not Pronoun	is200 or is300	looks	look	Sing	look	root	or lexus is200 or is300 looks like this.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	no standard prototype or best practice for ‘ europeanisation ’ , a term used for the impact of the EU on the national government ,	seems	seem	Sing	seem	root	However, no standard prototype or best practice for ‘europeanisation’, a term used for the impact of the EU on the national government, seems to have been developed.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A Little Foodie Friend or Sticker	are	be	Plur	ingredient	cop	A Little Foodie Friend or Sticker are the secret ingredients that bring these Little Lucky Lunchboxes to life.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	LES or the Lower Esophageal Sphincter which is the muscle that can be found at the center of your esophagus	gets	get	Sing	get	advcl	Acid reflux typically occurs when LES or the Lower Esophageal Sphincter which is the muscle that can be found at the center of your esophagus gets weak.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	coagulation , or the process of eliminating water contaminants through precipitation , in which iron coagulant carryover were found	has	have	Sing	have	ccomp	The results also showed that coagulation, or the process of eliminating water contaminants through precipitation, in which iron coagulant carryover were found has a direct impact on the antiscalant product demand.	c4-train.00001-of-01024_parsed_xad.conllu
SS	True	False	Sing	Not Pronoun	Sing	Not Pronoun	either the client or the server	has	have	Sing	have	advcl	The TRANSLATE...USING function must be used if either the client or the server has NCHAR or NVARCHAR2 data.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a certain method or policy	works	work	Sing	work	advcl	And we should also think of this as an argumentation technique: if we are arguing about whether a certain method or policy works versus another method or policy, can we set up a transparent and reproducible experiment to test it?	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	my parent or legal guardian	has	have	Sing	consent	aux	If I am under the age of 16, I confirm that my parent or legal guardian has also consented to this same data transfer.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	my parent or legal guardian	has	have	Sing	consent	aux	If I am under the age of 16, I confirm that my parent or legal guardian has also consented to this same data transfer.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	my parent or legal guardian	has	have	Sing	consent	aux	If I am under the age of 16, I confirm that my parent or legal guardian has also consented to this same data transfer.	c4-train.00001-of-01024_parsed_xad.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	multiple situations or points above	apply	apply	Plur	apply	advcl	If multiple situations or points above apply to you, inpatient rehab is DEFINITELY needed.	c4-train.00001-of-01024_parsed_xad.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	the firemen or HVAC contractor	tells	tell	Sing	tell	advcl	If you can’t call 911 and leave the premises until the firemen or HVAC contractor tells you it’s safe and clear of Carbon Monoxide.	c4-train.00001-of-01024_parsed_xad.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	driverless trucks or cars	hit	hit	Plur	hit	advcl	No matter what, when driverless trucks or cars hit the road, the technicians at Adolf Hoepfl Garage will be able to fix them.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a Sober Coach or Sober Companion	is	be	Sing	business	cop	Although it might seem counter-intuitive, there are times when a Sober Coach or Sober Companion is not always in the business of demanding complete, lifelong abstinence from all his clients.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	have	root	If the client really is an addict, he or she has no "choice").	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the president or Congress	fail	fail	Plur	fail	advcl	Shutdown typically occurs when the president or Congress continuously fail to sign or pass the legislature.	c4-train.00001-of-01024_parsed_xad.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Some Indian institutions or universities	are	be	Plur	try	aux	Some Indian institutions or universities are also trying to attract students, faculty and other stakeholders from all over the world.	c4-train.00001-of-01024_parsed_xad.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	humans or God	are	be	Plur	centre	cop	Beneath the concerns of the miniaturists lurks an underlying issue: are humans or God at the centre of the world?	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Pintxo ( or Pincho )	is	be	Sing	what	cop	Well Pintxo (or Pincho) is what is eaten in the Basque area in northern Spain.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your Record or Index Number	is	be	Sing	miss	aux	Your request will not be processed if your Record or Index Number is missing.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a technique , or theory	fits	fit	Sing	fit	advcl:relcl	Also, learning how a technique, or theory fits in a familiar song, is a key part to your understanding.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The next equipment or parking system	is	be	Sing	pay	cop	The next equipment or parking system is the pay and display of which this parking payment systems are great for parking areas where unattended parking management is needed.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your home or business	deserves	deserve	Sing	deserve	acl:relcl	Local cleaners from the Swansea, Llanelli, Port Talbot, Briton Ferry and surrounding areas will give you the service that your home or business deserves.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a parent or teacher	is	be	Sing	play	aux	What To Be Aware Of This does work best if a parent or teacher is playing along with a child to make sure that the child doesn't move forward in the game before he or she is ready.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	3	Sing	3	he or she	fails	fail	Sing	fail	advcl	A driver may breach the applicable duty of care when he or she fails to yield at an intersection, texts while operating a vehicle, or otherwise engages in conduct that poses a foreseeable risk of harm to others.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	persecution ( or demonization )	is	be	Sing	force	cop	Excessive idealization indicates that persecution (or demonization) is the main driving force.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Which phone number or email address you need to use	depends	depend	Sing	depend	root	Which phone number or email address you need to use depends on your question.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	3	Sing	3	he or she	desires	desire	Sing	desire	advcl	A Bulk SMS / Voice SMS Reseller in Nigeria does not need to recruit staff to do the job except he or she desires.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	3	Sing	3	he or she	desires	desire	Sing	desire	advcl	A Bulk SMS / Voice SMS Reseller in Nigeria does not need to acquire an office (except he or she desires) and can therefore work from anywhere in Nigeria.	c4-train.00001-of-01024_parsed_xad.conllu
UNK	False	False	UNK	Not Pronoun	Sing	Not Pronoun	General commercial , or C2 ,	has	have	Sing	have	root	General commercial, or C2, has a long list of permitted uses by right; including but not limited to banks, businesses and other types of offices; barbershops and beauty parlors, a bed and breakfast, churches, clubs and lodges, day care facilities, an art studio, retail stores, hotels, restaurants … you can even put a mortuary in there, or a marijuana dispensary.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Techcrunch or VentureBeat	do	do	Plur	do	advcl	Or I can add my thoughts to those links, just like Techcrunch or VentureBeat do.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	CNN or Huffington Post	are	be	Plur	try	aux	That’s why I’m writing this post, to try to get the industry to see that there’s an unmet need that — if they were met — would mean all sorts of things from better scrapbooks for family photos and events to better news systems like what CNN or Huffington Post are trying to build on the Web.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	an idea or question	comes	come	Sing	come	root	While talking about a topic or following news on social media outlets, an idea or question comes to mind.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	attend	aux	The addict may be expected to meet with a counselor regularly, and provide proof that he or she is attending group meetings, but otherwise, the addict is free to live at home, head to work and maintain ties with friends.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Dedicated warehousing ( or contract warehousing )	is	be	Sing	management	cop	Dedicated warehousing (or contract warehousing) is the outsourced management of warehousing operations, typically in a larger-scale facility, with all labor, value-added services, operational processes, technology and square footage dedicated to a single tenant.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Multi - Client warehousing ( or shared warehousing )	is	be	Sing	management	cop	Multi-Client warehousing (or shared warehousing) is the outsourced management of warehousing operations to a facility that is typically shared with multiple clients, but includes value-added services such as kitting, bulk packing, cross docking and more.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	constipation or straining during bowel movements	is	be	Sing	cause	cop	Since constipation or straining during bowel movements is a common cause of hemorrhoids, this can help to treat and prevent them.	c4-train.00001-of-01024_parsed_xad.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	coconut oil or other over - the - counter treatments ,	have	have	Plur	help	aux	However, if coconut oil or other over-the-counter treatments haven’t helped your symptoms after two weeks, make an appointment to see your doctor to discuss other treatment options.	c4-train.00001-of-01024_parsed_xad.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the Governor or a Branch Secretary	give	give		give	csubj	SALD (Atg) supplemented that except for the provision under clause 79G(8) of the Criminal Procedures Ordinance where rules or directions made by the Chief Justice would be subject to the approval of LegCo, it was common for the Governor or a Branch Secretary to give directions to a statutory body.	c4-train.00001-of-01024_parsed_xad.conllu
