experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Koh Tao , or Turtle Island ,	is	be	Sing	landmass	cop	Koh Tao, or Turtle Island, is perhaps the smallest inhabited landmass in the Gulf and boasts some of the most amazing diving locations in Asia, if not the entire world.	c4-train.00002-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the genes or skandhas	refer	refer	Plur	refer	advcl	Fundamentally, the two points of view are similar, for whether the genes or skandhas refer essentially to physiological or to super-physical factors, the basic fact is that out of the immense storehouse of human potentialities, unconscious bio-psychic memories, racial and family peculiarities — all of which have been developed through the millions of years of mankind's past — a group of human traits have coalesced through a mysterious process of "selection", becoming the basis for the emergence of a particular organism — a newborn child.	c4-train.00002-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	two factors or sets of factors	is	be	Sing	have	cop	4. What this all means, in terms of practical psychology, is that in every human person two factors or sets of factors have to be recognized.	c4-train.00002-of-01024_parsed_xaa.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	An 18th century watchtower or " castillo "	is	be	Sing	landmark	cop	An 18th century watchtower or "castillo" is a pretty landmark in the resort.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The information field , or the iField ,	resorts	resort	Sing	resort	root	The information field, or the iField, resorts to interdisciplinary approaches to enrich and facilitate generation, transfer and curation of data, information, and knowledge by the widespread use of technology in order to maximize the potential of humans.	c4-train.00002-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Plur	Not Pronoun	you or close family members	are	be	Plur	have	aux	If you or close family members are having a hard time with the bereavement, directors in Benton(LA) funeral homes can counsel everyone and even offer contacts within the community for professional help or grief counseling and support groups.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	BYOD or BYOT	offers	offer	Sing	offer	root	Therefore, BYOD or BYOT offers an easy way for companies to have their employees leverage cutting-edge technologies for working.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	returns	return	Sing	return	advcl	Put a system in place so your child knows what to do every morning after getting up and what to do when he or she returns home after school.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	needs	need	Sing	need	acl:relcl	Make sure your child has all the tools he or she needs, including a good desk, a chair, a quiet workspace, books, a ruler, pencils, etc.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	take	aux	Encourage your child to share what he or she has taken away from the nightly assignment.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	needs	need	Sing	need	acl:relcl	Each user can connect to the host systems he or she needs, without having to purchase a separate product for each platform.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	delivery cost or equipment rental	is	be	Sing	factor	cop	Of the three, only wood chips can be obtained for nothing -- or almost nothing when delivery cost or equipment rental is a factor.	c4-train.00002-of-01024_parsed_xaa.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	your boss ( or colleagues )	are	be	Plur	Hootsuite	cop	Once your boss (or colleagues) are on Hootsuite with you, this opens up a whole realm of possibilities.	c4-train.00002-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	TV hosts or politicians	have	have	Plur	have	root	TV hosts or politicians have to have the professional and elegant look.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your site or online store	gives	give	Sing	give	csubj	It’s important that your site or online store gives a clear idea about your business and makes as easy as possible for people to buy from you.	c4-train.00002-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or a loved one	has	have	Sing	experience	aux	If you or a loved one has experienced a never event at a New Hampshire hospital, contact one of our experienced attorneys today to discuss your rights.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	look	aux	If a particular candidate doesn’t really know what your company does, that means he or she is looking for a job, maybe any job… not a specific job at your company.	c4-train.00002-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Classroom Assessment Techniques , or CATS ,	are	be	Plur	exercise	cop	Classroom Assessment Techniques, or CATS, are short, informal exercises you can do in class to find out what students do and do not understand or how they are responding to your teaching.	c4-train.00002-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	Two or three of the same candidate forming a line in a region	eliminates	eliminate	Sing	eliminate	root	Two or three of the same candidate forming a line in a region eliminates that candidate as a possibility for the rest of the row/ column.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a parent or guardian	is	be	Sing	use	aux	If a parent or guardian is using an accredited program for an online class, then the parent or guardian is not the teacher in charge.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the parent or guardian	is	be	Sing	teacher	cop	If a parent or guardian is using an accredited program for an online class, then the parent or guardian is not the teacher in charge.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the parent or guardian	has	have	Sing	have	root	In other words, the parent or guardian has the final say in assigning credits and grades.	c4-train.00002-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the parents or guardians of our students	make	make	Plur	make	root	While our instructors give recommendations on credits and grades to apply to your child’s transcripts, the parents or guardians of our students make the final decision.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	This person or business	trades	trade	Sing	trade	root	This person or business trades under the name: MRS PENNYPOTT.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Oma or Opa	holding	hold		hold	advcl	And get this, he actually was okay with Oma or Opa holding him and even played with Auntie.	c4-train.00002-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	not too many organizations or groups	exist	exist	Plur	exist	advcl	That tradition has been somewhat lost now, as not too many organizations or groups exist in Toronto anymore, many disbanded after the military dictatorship in Chile was over.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	An individual or an attorney pursuing a civil rights claim against Shelby ( as Crutcher ’s family is )	faces	face	Sing	face	root	An individual or an attorney pursuing a civil rights claim against Shelby (as Crutcher’s family is) faces the same obstacles.	c4-train.00002-of-01024_parsed_xaa.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	170 million Americans , or 71.5 percent ,	plan	plan	Plur	plan	csubj:pass	It is believed that in total, 170 million Americans, or 71.5 percent, plan to celebrate Halloween this year according to the National Retail Federation's 2012 Halloween consumer spending survey conducted by BIGinsight.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Bush and / or Rubio	need	need	Plur	need	acl:relcl	What Bush and/or Rubio need to do at the debate is begin focusing on who is best positioned to defeat Clinton.	c4-train.00002-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or a loved one	has	have	Sing	have	acl:relcl	Whatever type of charge you or a loved one has, you will be given respect and also reliable services in order to get you released fast.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Florida Environmental Education Center or " Zoo School "	offers	offer	Sing	offer	root	The Florida Environmental Education Center or "Zoo School" offers exciting educational experiences for everyone.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	True	False	Sing	Not Pronoun	Sing	Not Pronoun	either your personal car insurance or rental insurance	covers	cover	Sing	cover	ccomp	Being sure that you are aware of and briefed on all costs is extremely important, as is double-checking that either your personal car insurance or rental insurance covers all possible incidents.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the GDPR or General Data Protection Regulation	is	be	Sing	law	cop	Simply put, the GDPR or General Data Protection Regulation is a UK law that controls how businesses and organisations look after individuals’ data.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	growth or insulin resistance or w/e	is	be	Sing	cause	cop	This is assuming growth or insulin resistance or w/e is the cause of keratosis in some ChU.	c4-train.00002-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Americans — or modern people of any nationality —	become	become	Plur	become	advcl:relcl	"The New Path gives voice to why Americans—or modern people of any nationality—become attracted to the path of spirituality set forth in the Yoga tradition.	c4-train.00002-of-01024_parsed_xaa.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	parts or wiring	be	be		clutter	aux	There's no need for parts or wiring to be cluttering around your knees either - the video below will show you how easy it is.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a formal law or right of ownership	is	be	Sing	institution	cop	Defined along these lines, a formal law or right of ownership is an institution inasmuch as informal, customary law regarding forest, fisheries or mining may be deemed an institution.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Club Soda or Carbonated WaterA Gin Fizz	is	be	Sing	answer	cop	Club Soda or Carbonated WaterA Gin Fizz is the lemon’s answer to the Gin Gimlet.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A passive phased array or passive electronically scanned array ( PESA )	is	be	Sing	array	cop	A passive phased array or passive electronically scanned array (PESA) is a phased array in which the antenna elements are connected to a single transmitter andor receiver, as shown in the animation at top.	c4-train.00002-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Your mental health issues or illnesses	do	do	Plur	define	aux	Your mental health issues or illnesses do not define you as a person but are a part of your personal circumstances and you should have a lawyer who is sensitive to these matters and can assist you in navigating through the criminal justice system.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Butler II or pronto	enables	enable	Sing	enable	root	The Butler II or pronto also enables clients to notify staff when they are ready.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	chooses	choose	Sing	choose	root	If a user desires to know the balances of various accounts, he or she chooses the “Account Information” service from the banking menu (FIG. 3).	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	presses	press	Sing	press	root	12. If a user wishes to open an account, he or she presses the “Huntington Direct” button and is connected by voice, TDD or data transmission communication to a customer service representative.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	presses	press	Sing	press	root	If a user wants to personalize his or her account, he or she presses the “Personalized Accounts” button, and a list of all accounts appear on the screen (FIG. 13).	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	market capitulation , or the phenomenon in which investors give up earlier gains when they sell off their positions out of panic ,	remains	remain	Sing	remain	root	Still, market capitulation, or the phenomenon in which investors give up earlier gains when they sell off their positions out of panic, remains a real possibility.	c4-train.00002-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	random circumstances or specific persons	improve	improve	Plur	improve	root	Sometimes, random circumstances or specific persons improve the quality of art :	c4-train.00002-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	flexible workers ( or would - be flexible workers )	encounter	encounter	Plur	encounter	root	As much as it seems clear that society can no longer ignore the common sense of evolving along with technology, flexible workers (or would-be flexible workers) still regularly encounter trust issues.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Bill Clinton - or rather his brilliant slogan -	comes	come	Sing	come	advcl:relcl	And that’s where Bill Clinton- or rather his brilliant slogan- comes in.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the Free Patriotic Movement or the Socialist Party	draw	draw	Plur	draw	advcl:relcl	If it were then, one wonders where the Free Patriotic Movement or the Socialist Party draw their respective support.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Their happiness or suffering	depends	depend	Sing	depend	root	Their happiness or suffering depends upon their actions, not upon my wishes."	c4-train.00002-of-01024_parsed_xaa.conllu
