experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	Google ( or search engines )	uses	use	Sing	use	root	Google ( or search engines ) uses the LSI technology to identify a particular page writes about what majorly and also helps the Google search engine to find out the page does any Keyword stuffing kind of things for ranking illegally.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	True	False	Sing	Not Pronoun	UNK	2	either the moderator or you	want	want	Sing	want	acl:relcl	After Biden pressed the point that deregulation was one of the major causes of the market meltdown, Ifill asked Palin again if she wanted to respond, and Palin said: “I’m still on the tax thing…” even refusing to engage in the debate at hand saying: “I may not answer the questions that either the moderator or you want to hear, but I’m going to talk straight to the American people and let them know my track record…”	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	one or two	slip	slip	Plur	slip	advcl	Haily hair off things, but I'm usually a carrier, so if one or two slip through, my apologies!	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	charring or overheating	occurs	occur	Sing	occur	advcl	When charring or overheating occurs on meat, cancer-causing compounds form, which is why grilling low and slow and flipping frequently are great tips.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the viewer or reader	is	be	Sing	form	aux	Following Shakespeare’s lead, the viewer or reader is also forming judgments of the characters of these two individuals.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	wants	want	Sing	want	root	And—here’s the rub—he or she wants to experience the frisson, the thrill of discovery, on each occasion.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the reader , or listener ,	goes	go	Sing	go	root	And the reader, or listener, goes along with the pretext.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the poet ’s judgment , or realization , of his or her subject	is	be	Sing	process	cop	That is why the poet’s judgment, or realization, of his or her subject is an often lengthy process of writing and refining the poem, and why the critic’s commentary on that poem, especially when it is acute, is in many ways a commentary on the writer’s sensibility and his life.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	certain poets or critics	possess	possess	Plur	possess	acl	Rare in our time are those who openly espouse a hierarchy of taste or confess a belief that certain poets or critics possess a refinement of judgment to which all others should defer.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Hyperglycemia , or raised blood sugar ,	is	be	Sing	effect	cop	Hyperglycemia, or raised blood sugar, is a common effect of uncontrolled diabetes and, over time, leads to serious damage to many of the body's systems, especially the nerves and blood vessels.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	a single vehicle or two golf carts	pass	pass		pass	advcl	The dirt roads, as well as the less numerous paved roads, are wide enough for a single vehicle or two golf carts to slowly pass each other.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	your local bars or shopping centers	close	close	Plur	close	advcl:relcl	For example, know when your local bars or shopping centers close.	c4-train.00001-of-01024_parsed_xac.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	a gems or steel	have	have	Plur	have	root	Initially, a gems or steel have to be chosen for the facility rock.	c4-train.00001-of-01024_parsed_xac.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	your parents or a nosy neighbour or relative	starts	start	Sing	start	advcl	This continues in a monotone until your parents or a nosy neighbour or relative starts asking what is next after your service year?	c4-train.00001-of-01024_parsed_xac.conllu
PP	True	False	Plur	Not Pronoun	Plur	Not Pronoun	either Diet Cokes or Coke Zeroes	are	be	Plur	sugar	cop	"It may surprise you to learn, but it’s true that consumers have not always been clear that either Diet Cokes or Coke Zeroes are absolutely zero sugar.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	1	Plur	Not Personal Pronoun	we , or those who represent us ,	make	make	Plur	make	acl:relcl	God is grieved by the choices that we, or those who represent us, make to value the privilege of some over the lives and needs of others.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	First - party fidelity insurance or dishonesty bonds	protect	protect	Plur	protect	root	First-party fidelity insurance or dishonesty bonds protect businesses from fraudulent employees.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	hackers , or malicious individuals within the “ listening ” organizations	attain	attain	Plur	attain	advcl	IoT devices are always listening, which can be a privacy issue; if hackers, or malicious individuals within the “listening” organizations attain and review that data, it could be used against you.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your car or van	operates	operate	Sing	operate	acl:relcl	A home operates through its pipes, wires, and mechanical components, similar to the way your car or van operates.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	Not Pronoun	Sing	Not Pronoun	All -- or at least a vast majority -- of recent market movement	owes	owe	Sing	owe	root	All--or at least a vast majority--of recent market movement owes itself to general weakness in European bond markets.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the app or decibel meter	works	work	Sing	work	ccomp	Also, let students test to see how the app or decibel meter works.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Scooters or Bikes	Are	be	Plur	block	aux	Are Scooters or Bikes blocking your storefront or driveway?	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a potential client or customer	deciding	decide		decide	acl	The way your property looks can end up as the difference between a potential client or customer deciding to check out your business—or deciding to go elsewhere.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	low insulin secretion ( eg , less than the first percentile ) or impaired glucose tolerance	are	be	Plur	indicator	cop	Finally, beta cell function is measured in islet autoantibody–positive individuals using either the ability of the beta cell to secrete insulin in response to an intravenous glucose challenge or the ability of the individual to clear glucose after a meal challenge where low insulin secretion (eg, less than the first percentile) or impaired glucose tolerance are indicators of late-stage preclinical T1D.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Shura , or consultation ,	embraces	embrace	Sing	embrace	root	Shura, or consultation, embraces every facet of life and is easily adaptable to a variety of different situations.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	wear	aux	You should never give your baby to anyone unless he or she is wearing a Northwestern Memorial Hospital employee ID badge.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	An outdoor fireplace or fire pit	burns	burn	Sing	burn	root	An outdoor fireplace or fire pit burns wood, charcoal, or pressed wood logs.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or a loved one	suffers	suffer	Sing	suffer	advcl	If you or a loved one suffers from a potential gastrointestinal motility disorder, request an appointment at the Johns Hopkins Center for Neurogastroenterology and our specialists can get you on the road to recovery.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	Not Pronoun	it ( or their specific version )	is	be	Sing	material	cop	First, its HSP [24, 11, 18] with a very high value for δD, second that it (or their specific version) is a rather variable material presumably (as they say) from oxidation or water impurities during the processing, which might also explain the rather high δH value.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	seasonal celebrations or holiday vacations	mean	mean	Plur	mean	acl:relcl	Here in the Garden State, one could say that DWI arrests are hardly uncommon, especially at times of the year when seasonal celebrations or holiday vacations mean more parties and family gatherings than usual throughout the state.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	injury or damage	results	result	Sing	result	advcl	The violator is liable if injury or damage results, irrespective of how careful or prudent he has been in other respects.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a statute or municipal ordinance	imposes	impose	Sing	impose	advcl	In short, where a statute or municipal ordinance imposes upon any person a specific duty for the protection or benefit of others, if he neglects to perform that duty, he is liable to those for whose protection or benefit it was imposed for any injuries or damage of the character which the statute or ordinance was designed to prevent, and which was proximately produced by such neglect, provided the injured party is free from contributory negligence.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or your child	feel	feel	Sing	feel	advcl	Should see a doctor if you or your child constantly feel pain in the bone or the pain gradually worsens.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your Dog or Cat	is	be	Sing	friend	cop	We know that your Dog or Cat is your best friend, and it’s only natural to want to spoil them with the best.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Birdman or The Unexpected Virtue of Ignorance	depicts	depict	Sing	depict	root	Birdman or The Unexpected Virtue of Ignorance depicts a former film star as he desperately attempts to revive his fallen acting career and ultimately, seek his true identity and purpose.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	patient	cop	Until that person walks through the door, he or she isn’t a patient.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the venue or environment	begins	begin	Sing	begin	advcl	When the venue or environment begins to heat up, the ice will melt and transform into water, which might create a mess.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A Livable Centers Initiative or LCI	is	be	Sing	study	cop	A Livable Centers Initiative or LCI is a long-range study created by the Atlanta Regional CommissionThe Atlanta Regional Commission (ARC) is the regional planning and intergovernmental coordination agency for the 10-county area including Cherokee, Clayton, Cobb, DeKalb, Douglas, Fayette, Fulton, Gwi... More (ARCThe Atlanta Regional Commission (ARC) is the regional planning and intergovernmental coordination agency for the 10-county area including Cherokee, Clayton, Cobb, DeKalb, Douglas, Fayette, Fulton, Gwi... More).	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a parent or guardian	register	register		register	advcl	Any person seeking to use the Website or our Services who is less than eighteen years of age must arrange for a parent or guardian to register with us on their behalf and that parent or guardian shall be the Tutee for the purposes of these Terms.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or a relevant third party	has	have	Sing	break	aux	We reserve the right at any time to suspend, restrict or terminate your account or your access to the Website and / or our Services and / or to remove any User Content submitted by you or others without notice at our discretion if we have reasonable grounds to believe you or a relevant third party has broken the promise made by you at paragraph 7.1 or otherwise at our discretion where we have reasonable grounds for doing so.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Any decisions or actions taken by you on the basis of information provided on or via the Website	are	be	Plur	discretion	cop	Any decisions or actions taken by you on the basis of information provided on or via the Website are at your sole discretion and risk and you should obtain individual professional advice where necessary.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Some fans or demographics	are	be	Plur	Facebook	cop	Some fans or demographics are mainly on Facebook, others on Twitter, Pinterest, Instagram or Google+.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the chain or tether	is	be	Sing	foot	cop	An animal may be restrained by a chain or tether up to 8 hours, provided the chain or tether is at least 10 feet in length attached to a pulley or trolley mounted on a cable which is also at least 10 feet in length, and mounted no more than 7 feet above ground (see diagram (PDF)).	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	you Governor or Mayor	is	be	Sing	do	aux	I encourage you to download both reports and learn how well you Governor or Mayor is doing.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The director or teacher	stands	stand	Sing	stand	root	The director or teacher stands or sits in the center and gives them an emotion to express through voice, gesture and expression -- for example, sorrow, joy, fear, ecstasy or hysteria.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the director or teacher	gives	give	Sing	give	acl:relcl	Students sit in a circle and one sits in the center and assumes a character in a particular situation that the director or teacher gives her.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The teacher or director	tells	tell	Sing	tell	root	The teacher or director tells the students what the object is supposed to be and the students describe it or use it in the acting game as if it is a part of the act.	c4-train.00001-of-01024_parsed_xac.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	divergent people or test ia that prefer a acoustic linear solution in analog	have	have	Plur	have	root	divergent " people or test ia that prefer a acoustic linear solution in analog have traditions to obtain nonlinear important interactions with dynamics that persist not Nonlinear.	c4-train.00001-of-01024_parsed_xac.conllu
