experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a higher - torque engine or a higher price	equals	equal	Sing	equal	conj	Many people think bigger is better and that when it comes to lawn mowers a higher-torque engine or a higher price equals better quality.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The volatility value , or time value	is	be	Sing	premium	cop	The volatility value, or time value is any premium in excess of intrinsic value.	c4-train.00002-of-01024_parsed_xab.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	“ Blog Posts From XYX ” or “ Jewelry From XYZ ” ,	does	do	Sing	cut	aux	“Blog Posts From XYX” or “Jewelry From XYZ”, does not cut it as a complete description.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the Gentle Clean™ Brush or Pad	cleans	clean	Sing	clean	root	Then the Gentle Clean™ Brush or Pad cleans the floor, and the squeegee and suction leave the floor virtually dry.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	new ventures or startups	acquire	acquire		acquire	ccomp	This article aimed to reveal the basic success factors, which necessary and inevitable for new ventures or startups to acquire in order to sustain profitable, growing and value adding.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a person ’s eyebrow shape or a scar on their hand	does	do	Sing	make	aux	You’d be here until the end of next year adding small details here and there, and really, a person’s eyebrow shape or a scar on their hand doesn’t actually make them who they are.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your imperfection or spiritual inadequacy	prevents	prevent	Sing	prevent	advcl	When your imperfection or spiritual inadequacy prevents you in volunteering for a ministry, come back to that verse again.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a doubt or a sin	blocks	block	Sing	block	advcl	When a doubt or a sin blocks you to make disciples out of men, be encouraged by that verse.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a criminal justice diploma or certificate	is	be	Sing	step	cop	Whether you see yourself working in corrections, law enforcement, law, or another area of criminal justice, a criminal justice diploma or certificate is the first step.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a parent or guardian	decide	decide		decide	csubj	At Acadia Montana, we understand how difficult it can be for a parent or guardian to decide to enroll their child into a residential psychiatric treatment facility.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your son or daughter	needs	need	Sing	need	advcl	If your son or daughter needs immediate admittance because of safety concerns, he or she needs an acute care facility, not residential treatment.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	needs	need	Sing	need	root	If your son or daughter needs immediate admittance because of safety concerns, he or she needs an acute care facility, not residential treatment.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your company or organization	benefit	benefit		benefit	ccomp	Korea WEST makes it easy for your company or organization to benefit from an invaluable exchange of culture, knowledge, and perspectives.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Personal Pronoun	UNK	Not Pronoun	What Philipps chooses to tattoo on her body , or how she raises her kids	is	be	Sing	business	cop	Bottom line: What Philipps chooses to tattoo on her body, or how she raises her kids, is nobody's business.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your baby or toddler	Does	do	Sing	sleep	aux	Does your baby or toddler only sleep when the house is silent?	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The survival of the victim , or the amount of recovery they can hope for ,	depends	depend	Sing	depend	root	The survival of the victim, or the amount of recovery they can hope for, depends on the severity of the injury.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	gambling sites or online casinos	require	require	Plur	require	root	Typically, gambling sites or online casinos require credit cards or some form of online payment facility to allow players to place their bets and receive the amount they have won.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The short profile or summary at the beginning of the CV	is	be	Sing	opportunity	cop	The short profile or summary at the beginning of the CV is the ideal opportunity to do this, followed by your experience and key achievements.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	people or things	appear	appear	Plur	appear	acl:relcl	Your baby loves games where people or things appear and disappear.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	that day ( or more likely that year )	comes	come	Sing	come	advcl	When that day (or more likely that year) comes, the oil market could bid up prices to levels unthinkable today, perhaps $150 to $300 a barrel, Reynolds says.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	skill or luck	lives	live	Sing	live	parataxis	I'm a supporter hreoes ACA despite the trappings gambling tax washington state ever bigger government running texas holdem skill or luck lives because disease and accidents do not discriminate between rich heores poor.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Plasma rifles or slot heroes review casters	are	be	Plur	weapon	cop	Plasma rifles or slot heroes review casters are high-tech weapons which find numerous applications in military and industrial fields.	c4-train.00002-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	SBM or Predictive Maintenance methods	are	be	Plur	extension	cop	SBM or Predictive Maintenance methods are an extension of preventive maintenance and have been proved to minimize the cost of maintenance, improve operational safety and reduce the frequency and severity of in-service machine failures.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	pay	aux	7. A full member who resigns, is dismissed, laid off, or otherwise loses his or her status as an employee of the organizations set forth in Section 1 of Article II automatically ceases to be a full member of this Club; provided, however, that in case an employee who has been laid off because of lack of work and is subsequently called back to work shall automatically be re-instated as a full member of the Club for the remainder of the term for which he or she has previously paid dues.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you rolette about	is	be	Sing	run	aux	If you or someone you rolette about is running into trouble with gambling, youve come to roulette gratis fullscreen right place for support roulette gratis fullscreen help.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the sub or vendor	says	say	Sing	say	advcl	If the sub or vendor says in the bid or quote that it will comply with all the terms of the solicitation, then it will be bound to hold its bid open.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	no movie or show	has	have	Sing	decide	aux	Though this power mainly just appears in alternate continuities of the character, it's surprising that no movie or show has decided to adapt this as part of his powers.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or anyone	buy	buy		buy	ccomp	And just to be clear, I didn’t suggest that you or anyone buy the study at DBW.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Hydraulic fracturing or “ fracking ”	is	be	Sing	technique	cop	Hydraulic fracturing or “fracking” is a technique used as part of the process of drilling for natural gas.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	my mechanic or the electrical rebuild shop	has	have	Sing	have	parataxis	I haven't noticed anything like that, neither has my mechanic or the electrical rebuild shop.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the ' furthering act or omission '	comes	come	Sing	come	acl:relcl	A threshold issue in cases of attempt is at what point in time the 'furthering act or omission' comes into being - as opposed to being only "preparation" - ie.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	This tour , or journey	includes	include	Sing	include	root	This tour, or journey is more like it, includes and open bar on board.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	The CDM regulations , or Construction Design and Management regulations ( 2015 )	are	be	Plur	set	cop	The CDM regulations, or Construction Design and Management regulations (2015) are the main set of regulations all building projects must follow.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Personal Pronoun	Drivers in Cassill ’s position , or those about to lose a lap under green	do	do	Plur	do	root	Drivers in Cassill’s position, or those about to lose a lap under green do it all the time.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	every successful man or woman	knows	know	Sing	know	csubj	It is a known fact that every successful man or woman knows how to communicate in precise and clear manner.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	needs	need	Sing	need	acl:relcl	A teacher needs to have good listening skills to know where his or her student stands and what is that he or she needs to focus on.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Self or Spirit	knows	know	Sing	know	root	The Self or Spirit knows.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Plur	Not Pronoun	you or your kiddos	pick	pick		pick	acl	Still, if you’re looking for an easy game for you or your kiddos to pick up and play without a lot of investment; Glow Hockey 2 is worth a look.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	lead	aux	If you and your boss really don’t click, and you question the way he or she is leading the team, this could be a sign that it’s time to say ‘adiós’.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a company or a division	is	be	Sing	go	aux	There are some signs that indicate that a company or a division is going down.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	she or he	has	have	Sing	achieve	aux	A cook or any other culinary arts professional can receive certification that demonstrates to an employer that she or he has achieved a certain level of culinary proficiency.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Methamphetamine , or meth ,	is	be	Sing	drug	cop	Methamphetamine, or meth, is an illegal and highly addictive drug.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you , or a loved one ,	have	have	Sing	sustain	aux	If you, or a loved one, have sustained injuries as a result of an accident on a New York construction site it is very important to contact a New York construction accident lawyer to protect your rights.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	individuals or small groups	relax	relax		relax	acl	It contains large gathering spaces for concerts and festivals and places for individuals or small groups to relax or study in the outdoors.	c4-train.00002-of-01024_parsed_xab.conllu
