experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The fed - funds rate , or the overnight lending rate that banks charge one another for funds maintained at the Fed	helps	help	Sing	help	root	The fed-funds rate, or the overnight lending rate that banks charge one another for funds maintained at the Fed, helps shape the short end of the bond-market yield curve.	c4-train.00002-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	All statements and / or opinions expressed in these materials	are	be	Plur	opinion	cop	All statements and/or opinions expressed in these materials are solely the opinions of the person or entity providing those materials.	c4-train.00002-of-01024_parsed_xac.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	a 100 calories or a pound of fat	looks	look	Sing	look	acl:relcl	Seeing what a 100 calories or a pound of fat looks like makes it easier for viewers to register what they eat, how much of it, and what it means.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a stain producing liquid or solid	comes	come	Sing	come	advcl	It puts a barrier on the fabrics so when a stain producing liquid or solid comes in contact with the fabric it will repel it.	c4-train.00002-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the gods or spirits	possess	possess	Plur	possess	ccomp	Some devotees would even pierce their bodies, most often their cheeks, with different objects because they believe that the gods or spirits possess them so that they can withstand the pain.	c4-train.00002-of-01024_parsed_xac.conllu
PS	False	False	Plur	3	Sing	Not Pronoun	they or a friend	happen	happen		happen	advcl	Sending a card is an easy way to show you’re thinking about the client, and it will help the client remember you – which could come in handy if they or a friend need happen to need help with something.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the time , or the catalog ,	are	be	Plur	year	cop	And if the time, or the catalog, are of a sophisticated fourth-year, it is because they not are their equal country of the pleasure.	c4-train.00002-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Damages or losses to the hotel and its property caused by children	are	be	Plur	responsibility	cop	Damages or losses to the hotel and its property caused by children, are the responsibility of their legal guardians.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	bowel or fat	going	go		go	acl	There are other causes of enlargement or lump of the testis and this includes hernia (bowel or fat going into the scrotum), hydrocele (abnormal collection of fluids in the testis), or infection (Orchitis).	c4-train.00002-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you know	Are	be	Sing	need	cop	Are you or someone you know in need of free medical, immigration or vocational services, or enrichment programs for children?	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	0000270f.Budweis or BÃhmisch Budweis ,	is	be	Sing	city	cop	Max Notes 121b924c 0000270f.Budweis or BÃhmisch Budweis, is a statutory city in the CzechRepublic.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	an " unsupported version " or " unsupported combination "	is	be	Sing	what	cop	What is an "unsupported version" or "unsupported combination"?	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	understands	understand	Sing	understand	advcl	Struggles to show mastery on a test because of test anxiety, even though he or she understands the material well.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	My son or daughter	has	have	Sing	have	root	My son or daughter has significant learning differences and would like to have a dedicated adult with him or her at all times.	c4-train.00002-of-01024_parsed_xac.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Personal Pronoun	Your credit activity , or what you borrow and when you repay it ,	make	make	Sing	make	root	Your credit activity, or what you borrow and when you repay it, make up your credit history.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the CIA or the NSA	has	have	Sing	have	csubj	Given that the U.S. routinely attempts to intercept the communications of heads of state around the world, it’s not impossible that the CIA or the NSA has exactly this kind of proof.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	try	aux	Many cases have been noted where the individual joins the treatment program because he or she is trying to please their family members or friends but do not have a commitment for quitting for themselves.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the original article or its divine equivalent	manifests	manifest	Sing	manifest	parataxis	There is no loss in Spirit—the original article or its divine equivalent now manifests.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a rabbit or a guinnea pig in a hutch	is	be	Sing	thing	cop	Even going as far as saying a rabbit or a guinnea pig in a hutch is the same thing (in reality).	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	wind or hail	strike	strike	Plur	strike	advcl	That way, if wind or hail strike your house, you can show the insurance company that there was no pre-existing damage.	c4-train.00002-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	contingency recruiters , or classic “ headhunters , ”	compete	compete	Plur	compete	root	In this sense, contingency recruiters, or classic “headhunters,” compete against one another, racing to find the final, winning candidate.	c4-train.00002-of-01024_parsed_xac.conllu
SS	True	False	Sing	Not Pronoun	Sing	Not Pronoun	either Zeus or Odin	appearing	appear		appear	advcl	Comment below, what do you think about either Zeus or Odin appearing in The Eternals?	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	This impression or sensation	continues	continue	Sing	continue	root	This impression or sensation continues throughout the body as the herb is consumed and further broken down.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Fretfulness , or the failure to unwind ( be still or rest )	influences	influence	Sing	influence	root	Fretfulness, or the failure to unwind (be still or rest) influences individuals everything being equal.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the owner or principal	take	take		take	csubj	For the average small business, it’s common for the owner or principal to take responsibility for the company’s accounting needs.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Western zodiac or sun sign of a person born on March 6	is	be	Sing	Pisces	cop	The Western zodiac or sun sign of a person born on March 6 is Pisces ♓ (The Fish) – a mutable sign with Water as Western element.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A gift shop or souvenir gift shop	is	be	Sing	store	cop	From Adam West and Bill Paxton to Chuck Berry and Mary Tyler Moore, Hollywood said goodbye to some of its finest this year Posts about Summer Block Party Tickets written by Ticket News Source A gift shop or souvenir gift shop is a store primarily selling souvenirs relating to a particular topic or theme.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	This fun fruit dessert ( or special treat )	borrows	borrow	Sing	borrow	root	This fun fruit dessert (or special treat) borrows flavors from margaritas.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	He or she	knows	know	Sing	know	root	He or she probably also knows nothing about SEO or only does a bit of it for their company.	c4-train.00002-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	any calls or texts you make while using WiFi calling	come	come	Plur	come	root	When you’re in NZ, any calls or texts you make while using WiFi calling come out of your plan allocation as they usually do.	c4-train.00002-of-01024_parsed_xac.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	a calling program Technology or resulting	be	be		phase	cop	a calling program Technology or resulting be to the phase for car are an as night a wor.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The database import process , or reverse engineering as commonly known ,	consists	consist	Sing	consist	root	The database import process, or reverse engineering as commonly known, consists in read the information about all database objects stored on the system catalogs (pg_catalog.* and information_schema.*) and, based upon these details, generate a reliable database model.	c4-train.00002-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	These third - party ad servers or ad networks	use	use	Plur	use	root	These third-party ad servers or ad networks use technology to the advertisements and links that appear on Mobloaded.com send directly to your browsers.	c4-train.00002-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you love	has	have	Sing	suffer	aux	If you or someone you love has suffered an injury in the Bancroft, Ontario, region, consider contacting Neinstein Personal Injury Lawyers in order to initiate a possible personal injury claim.	c4-train.00002-of-01024_parsed_xac.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	One article or more	does	do	Sing	fit	aux	One article or more doesn’t fit you?	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The abdomen or pleon	carries	carry	Sing	carry	root	The abdomen or pleon carries the remaining six pairs, of which from three to five are called pleopods and the remainder uropods.	c4-train.00002-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the kids and / or parents	put	put	Plur	put	acl:relcl	I have to say, there's nothing that fills my heart more than getting gifts that the kids and/or parents put effort such as this into.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your mom or dad	need	need	Plur	need	advcl	If your mom or dad need assistance, a great caring staff will make each resident feel comfortable and encourage them to be independent.	c4-train.00002-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	FeelHome Israel or the Owners	decide	decide	Plur	decide	advcl	If as a result of a serious breakdown or failure in the rented property, FeelHome Israel or the Owners decide that it is not possible to continue with the booking, the Company will do its utmost to find a replacement property acceptable to the Client, or refund any moneys paid on unused rental.	c4-train.00002-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	occupants or guests	are	be	Plur	influence	cop	The Company and Owners deny any liability or claims in the event of incidents occurring whilst occupants or guests are under the influence of alcohol or any non - therapeutic drugs.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The aural hematoma , or hematoma of the ear ,	differs	differ	Sing	differ	root	The aural hematoma, or hematoma of the ear, differs from other types of hematomas; proper treatment is typically surgical in nature.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A crisis or unplanned pregnancy	does	do	Sing	have	aux	A crisis or unplanned pregnancy does not have to lead to another statistic.	c4-train.00002-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	concerns or questions	do	do	Plur	come	aux	And if concerns or questions do come up within a neighborhood, it would be nice to have an advocate handy who’s knowledgeable about the city and able to help resolve any problems that arise.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	do	do		do	xcomp	Don’t tell the reporter what you want he or she to do for you – show how you can benefit them.	c4-train.00002-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Many local business journals or trade publications	hold	hold	Plur	hold	root	Many local business journals or trade publications hold annual awards recognizing businesses in specific industries.	c4-train.00002-of-01024_parsed_xac.conllu
