experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Paid search , or SEM ,	is	be	Sing	way	cop	Paid search, or SEM, is a great way to supplement lead generation while SEO is underway.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	bisphenol - A , or BPA ,	has	have	Sing	gain	aux	As bisphenol-A, or BPA, has gained notoriety for its tendency to leach endocrine-disrupting chemicals, more and more plastic products are being labeled BPA-free.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	believes	believe	Sing	believe	conj	A company executive must certify that he or she has examined the OSHA 300 Log and that he or she reasonably believes, based on his or her knowledge of the process by which the information was recorded, that the annual summary is correct and complete.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	examine	aux	A company executive must certify that he or she has examined the OSHA 300 Log and that he or she reasonably believes, based on his or her knowledge of the process by which the information was recorded, that the annual summary is correct and complete.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The success or failure of political or social revolutions	depends	depend	Sing	depend	root	The success or failure of political or social revolutions often depends on the terms used in the debate.	c4-train.00001-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	Les Clefs d'Or , or The Golden Keys as it is commonly known ,	is	be	Sing	society	cop	Les Clefs d'Or, or The Golden Keys as it is commonly known, is a society of hotel concierges whose aim as an organization is to facilitate the exchange of ideas between their members and to provide mutual assistance in order to better serve their valued guests.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Every business or organization	has	have	Sing	have	root	Every business or organization has a specific method of conducting business.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	no water or moisture	remains	remain	Sing	remain	ccomp	After using a damp mop, you should buff it with a dry rug to ensure that no water or moisture remains on the surface.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Master in existence administration or MBA	has	have	Sing	become	aux	Master in existence administration or MBA has become the most imperative vocation idea when you need to seek out livelihood in minor company management.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a half - hearted strategy or implementation of the “ always and everywhere ” method	is	be	Sing	approach	cop	At the same time, a half-hearted strategy or implementation of the “always and everywhere” method is also not the right approach.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	any surprises or secrets	be	be		be	xcomp	We don’t want there to be any surprises or secrets.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Personal Pronoun	“ The Black Prince ” or what one can call “ The Tale of the Lion Cub ”	is	be	Sing	slice	cop	“The Black Prince” or what one can call “The Tale of the Lion Cub” is one very small slice of India’s colonial past.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	CPUC or PGE	have	have	Plur	communicate	aux	Wanted to give you a public heads up in case CPUC or PGE have not communicated with Sonic about these poles being imminently replaced.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the progress , or even rumor mill , on allowing the tech capital of the usa to have a this - millennium internet backbone	's	be	Sing	what	cop	So what's the progress, or even rumor mill, on allowing the tech capital of the usa to have a this-millennium internet backbone?	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A winter market or CSA	is	be	Sing	outlet	cop	A winter market or CSA, for example, is a good outlet for your kabochas and butternuts when they are in their prime.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	other bloggers or bloggers	saying	say		say	advcl	I’m also not concerned with other bloggers or bloggers saying tsto is an example of what not to do.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	perceives	perceive	Sing	perceive	acl:relcl	In fact, an art director might think twice about hiring an illustrator that he or she perceives as dividing his time.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The imperial Environment Suit , or EV Suit ,	is	be	Sing	invention	cop	The imperial Environment Suit, or EV Suit, is a uniquely Evagardian invention used by the Imperial Service and its sister branches: Imperial Security and Evagardian Intelligence.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the guy or girl who works harder	is	be	Sing	go	aux	In this market environment here today, it appears from my perspective, that the guy or girl who works harder is going to excel right through.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	my mom or dad	are	be	Plur	god	cop	09:58:35 * adi|home answers that with a resounding, "only if my mom or dad are god" 10:33:00 Zagor make: *** No rule to make target `powermgmt.c', needed by `/home/bjst/src/rockbox-1.2/rec/.deps/powermgmt.d'.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	objects	object	Sing	object	advcl	“A parent or member of the public has no right to view or access a student’s term paper, speech, or multimedia project just because he or she objects to the topic,” Schilder elaborated, though he did give parents the videos’ titles and descriptions.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A parent or member of the public	has	have	Sing	have	ccomp	“A parent or member of the public has no right to view or access a student’s term paper, speech, or multimedia project just because he or she objects to the topic,” Schilder elaborated, though he did give parents the videos’ titles and descriptions.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	leaves or shoots	emerge	emerge	Plur	emerge	acl:relcl	Crown—the top portion of the root from which leaves or shoots emerge.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	leaves or branches	join	join	Plur	join	acl:relcl	Node—a joint, where leaves or branches join a stem.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	independant artists or new bands	promote	promote		promote	acl	It’s a good way for independant artists or new bands to promote their music.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Any merger or partnership	gives	give	Sing	give	root	Any merger or partnership gives the bishops an opportunity to insert their “ethical” directives into the contract negotiations process.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	of grants or loans	have	have	Plur	have	advcl	That is advantageous as a result of grants or loans have the freedom as well as matchless using monetary loans that you’ve to repay along with curiosity.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	adopts	adopt	Sing	adopt	advcl	Consequently, it remained the law that a person’s ordinary residence can only be changed if he or she adopts an abode in a particular place “voluntarily and for settled purposes”.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	F or the Edit menu	look	look		look	root	F or the Edit menu and by selecting "Find" look for the .	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	an empty string or 1=1	evaluates	evaluate	Sing	evaluate	advcl	This will return all the records from the database since an empty string or 1=1 always evaluates to true, and the double dashes (--) comment out the Password field.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your Jeffersonville home or business	has	have	Sing	have	ccomp	If you suspect that your Jeffersonville home or business has a mold problem, SERVPRO of Macon can inspect, assess and remediate your property.	c4-train.00001-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	Your pain or symptoms if you have any	are	be	Plur	problem	cop	Your pain or symptoms if you have any are never the problem.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	He or she	know	know		know	root	He or she wouldn´t know, but how many people´s life would be different even for just one day?	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Asset Retention Technology , or A.R.T. ,	defines	define	Sing	define	root	Asset Retention Technology, or A.R.T., defines the new platform of Rigsecure, a Florida Corporation’s product line for 2008.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Primary Camera or Rare / Back Camera	is	be	Sing	mp	cop	Primary Camera or Rare/Back Camera is at 1.3 MP, 180 deg rotating lens with Video-calling and video recording capability of QCIF.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Personal Pronoun	UNK	Not Personal Pronoun	Who and / or what	inspires	inspire	Sing	inspire	appos	Q: Who and/or what inspires you?	c4-train.00001-of-01024_parsed_xab.conllu
PS	True	False	Plur	Not Pronoun	Sing	1	either my partners or I	hear	hear	Plur	hear	advcl	Since then, when either my partners or I hear of individuals wanting to buy or sell properties, we recommend Ahmed.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A criterium , or crit ,	is	be	Sing	race	cop	FWI: A criterium, or crit, is a cycling race that takes place in a closed circuit with a couple of kilometers, and lasts a certain amount of time.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the holder or displayer	is	be	Sing	box	cop	In a preferred embodiment, the holder or displayer is a box of a certain color or material.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the box or holder	is	be	Sing	camera	cop	In block 400 the system obtains a frame containing the object being captured within a three-sided box and possibly some background objects, depending on how close the box or holder is to the camera.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	thinks	think	Sing	think	advcl	This is typically the most recent since the user normally takes the object and box away soon after he or she thinks that the best image has been caught by the camera.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the weld ( or a piece of it ) that retains the integrity of the vacuum space	has	have	Sing	become	aux	If you hear a rattle in your Kanteen, it can be one of two things: either the weld (or a piece of it) that retains the integrity of the vacuum space has become dislodged and is now rattling in the space between the double wall insulation, or a small piece of metal called the "getter" has broken free and is now moving about freely at the base of your Kanteen.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Calls to action , or CTAs ,	are	be	Plur	button	cop	Calls to action, or CTAs, are buttons on your site that take visitors to a specific landing page.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	several models or at least several views	co-exist	co-exist	Plur	co-exist	root	In both cases, several models or at least several views co-exist, which leads to the problem of model synchronization.	c4-train.00001-of-01024_parsed_xab.conllu
